_id,devAddr,deduplicationId,time,deviceInfo.deviceClassEnabled,deviceInfo.tenantName,deviceInfo.tenantId,deviceInfo.deviceProfileId,deviceInfo.applicationId,deviceInfo.deviceName,deviceInfo.applicationName,deviceInfo.devEui,deviceInfo.deviceProfileName,deviceInfo.tags.Description,deviceInfo.tags.Address,deviceInfo.tags.Name,deviceInfo.tags.Location,txInfo.modulation.lora.spreadingFactor,txInfo.modulation.lora.bandwidth,txInfo.modulation.lora.codeRate,txInfo.frequency,fPort,data,fCnt,confirmed,adr,dr,rxInfo[0].rssi,rxInfo[1].rssi,rxInfo[2].rssi,rxInfo[3].rssi,rxInfo[0].metadata.region_config_id,rxInfo[1].metadata.region_config_id,rxInfo[2].metadata.region_config_id,rxInfo[3].metadata.region_config_id,rxInfo[0].metadata.region_common_name,rxInfo[1].metadata.region_common_name,rxInfo[2].metadata.region_common_name,rxInfo[3].metadata.region_common_name,rxInfo[0].nsTime,rxInfo[1].nsTime,rxInfo[2].nsTime,rxInfo[3].nsTime,rxInfo[0].timeSinceGpsEpoch,rxInfo[1].timeSinceGpsEpoch,rxInfo[2].timeSinceGpsEpoch,rxInfo[3].timeSinceGpsEpoch,rxInfo[0].snr,rxInfo[1].snr,rxInfo[2].snr,rxInfo[3].snr,rxInfo[0].context,rxInfo[1].context,rxInfo[2].context,rxInfo[3].context,rxInfo[0].uplinkId,rxInfo[1].uplinkId,rxInfo[2].uplinkId,rxInfo[3].uplinkId,rxInfo[0].location.altitude,rxInfo[1].location.altitude,rxInfo[2].location.altitude,rxInfo[3].location.altitude,rxInfo[0].location.latitude,rxInfo[1].location.latitude,rxInfo[2].location.latitude,rxInfo[3].location.latitude,rxInfo[0].location.longitude,rxInfo[1].location.longitude,rxInfo[2].location.longitude,rxInfo[3].location.longitude,rxInfo[0].gatewayId,rxInfo[1].gatewayId,rxInfo[2].gatewayId,rxInfo[3].gatewayId,rxInfo[0].crcStatus,rxInfo[1].crcStatus,rxInfo[2].crcStatus,rxInfo[3].crcStatus,margin,batteryLevelUnavailable,externalPowerSource,batteryLevel,rxInfo[0].channel,rxInfo[1].channel,rxInfo[2].channel,rxInfo[3].channel,object.co2_status,object.co2,object.temperature_message,object.pressure_message,object.pressure,object.battery,object.co2_message,object.pressure_status,object.humidity_status,object.temperature,object.humidity,object.humidity_message,object.temperature_status,rxInfo[0].gwTime,rxInfo[1].gwTime,rxInfo[2].gwTime,rxInfo[3].gwTime,code,level,context.deduplication_id,description
673b35efe58a707f3ba44f9e,009ad009,d3a2dded-b52a-4799-aa81-c8c213ffadf7,2024-11-16T17:32:30.544+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,916400000,85,BX2GAQZzBh0DZxIBBGg7,84,FALSE,TRUE,5,-115,,,,au915_0,,,,AU915,,,,2024-11-16T17:32:02.445516069+00:00,,,,1415813568.544s,,,,2.2,,,,rXhnUw==,,,,64967,,,,-66.15750122,,,,-17.36634254,,,,-66.15750122,,,,7076ff00540709a1,,,,CRC_OK,,,,,,,,6,,,,Normal,390,Temperatura calida,Riesgo de mareos y dolores de cabeza,743,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,27.4,29.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba44fa4,0135f92a,26ea86ba-e99b-4793-811f-509f664e42ed,2024-11-16T17:33:58.047+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,916000000,85,BX2lAQZzJR0DZzsBBGgz,104,FALSE,TRUE,5,-111,,,,au915_0,,,,AU915,,,,2024-11-16T17:33:29.944366952+00:00,,,,1415813656.047s,,,,4.8,,,,m7XpvQ==,,,,17860,,,,-66.16503906,,,,-17.39982224,,,,-66.16503906,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,4,,,,Normal,421,Riesgo de golpe de calor,Riesgo de mareos y dolores de cabeza,746.1,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,31.5,25.5,Humedad baja; puede causar sequedad en la piel y garganta,Calor intenso,,,,,,,,
673b35efe58a707f3ba44fb1,019a6028,150037c4-e53b-4cf0-8f32-58badfdd7333,2024-11-16T17:37:19.036+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,916200000,85,BX1bAQZzIB0DZwwBBGg9,88,FALSE,TRUE,5,-117,,,,au915_0,,,,AU915,,,,2024-11-16T17:36:50.937015067+00:00,,,,1415813857.036s,,,,-6.8,,,,p7DCtQ==,,,,24260,,,,-66.16503906,,,,-17.39981651,,,,-66.16503906,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,5,,,,Permitible,347,Temperatura calida,Riesgo de mareos y dolores de cabeza,745.6,,Permitible,Muy baja,Baja,26.8,30.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba44fc5,0135f92a,aa92f49e-3cae-43b5-80a8-58e2c6e5b150,2024-11-16T17:43:59.926+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,916400000,85,BX2fAQZzJB0DZzQBBGg2,105,FALSE,TRUE,5,-106,,,,au915_0,,,,AU915,,,,2024-11-16T17:43:31.822580199+00:00,,,,1415814257.926s,,,,6.5,,,,v5XXvQ==,,,,36548,,,,-66.16503143,,,,-17.39977455,,,,-66.16503143,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,6,,,,Normal,415,Riesgo de golpe de calor,Riesgo de mareos y dolores de cabeza,746,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,30.8,27,Humedad baja; puede causar sequedad en la piel y garganta,Calor intenso,,,,,,,,
673b35efe58a707f3ba44fc9,01f5c530,c7fead59-8d66-4c48-b0c2-1f7fcff3034e,2024-11-16T17:45:38.492+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,915600000,85,BX2lAQZzMxwDZxkBBGg4,89,FALSE,TRUE,5,-105,-98,-109,-111,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-16T17:45:10.378831048+00:00,2024-11-16T17:45:10.379279849+00:00,2024-11-16T17:45:10.378393862+00:00,2024-11-16T17:45:10.380711485+00:00,1415814356.492s,1415814356.492s,1415814356.492s,1415814356.492s,6.5,7.2,6,3.8,AdzFow==,U3ZMlA==,xXXWDQ==,S1hwsw==,37128,41101,39876,31043,-66.15743256,-66.16410828,-66.16501617,-66.14173889,-17.36643028,-17.38713074,-17.39979553,-17.38918495,-66.15743256,-66.16410828,-66.16501617,-66.14173889,7076ff00540709a1,7076ff00540709b9,7076ff00540709ba,7076ff0054070994,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,2,2,2,2,Normal,421,Temperatura calida,Riesgo de mareos y dolores de cabeza,721.9,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,28.1,28,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba44fd2,009ad009,ebfc95cb-f0df-4b3a-9b63-8b832aa0a729,2024-11-16T17:47:32.324+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,916600000,85,BX2NAQZzBR0DZxYBBGg5,85,FALSE,TRUE,5,-116,-117,-119,,au915_0,au915_0,au915_0,,AU915,AU915,AU915,,2024-11-16T17:47:04.216766920+00:00,2024-11-16T17:47:04.213174588+00:00,2024-11-16T17:47:04.210454622+00:00,,1415814470.324s,1415814470.324s,1415814470.324s,,,-2.2,-5.5,,CKW2ow==,UiFhpA==,Wj89rA==,,39176,32579,44429,,-66.15743256,-66.14174652,-66.16410065,,-17.36639023,-17.38918114,-17.38710213,,-66.15743256,-66.14174652,-66.16410065,,7076ff00540709a1,7076ff0054070994,7076ff00540709b9,,CRC_OK,CRC_OK,CRC_OK,,,,,,7,7,7,,Normal,397,Temperatura calida,Riesgo de mareos y dolores de cabeza,742.9,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,27.8,28.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba45006,01f5c530,39a5d1e9-327f-4624-aeb7-580727a901d3,2024-11-16T18:00:40.283+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,916600000,85,BX2uAQZzMhwDZxoBBGg4,90,FALSE,TRUE,5,-107,-105,-103,-99,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-16T18:00:12.157324320+00:00,2024-11-16T18:00:12.154652684+00:00,2024-11-16T18:00:12.164181364+00:00,2024-11-16T18:00:12.161781701+00:00,1415815258.283s,1415815258.283s,1415815258.283s,1415815258.283s,7.5,8,8.8,9.8,gRirJA==,IIsOBA==,N50Ayw==,iTaIJA==,51779,29779,53512,7310,-66.14169312,-66.1649704,-66.15753937,-66.16407776,-17.38921356,-17.3998394,-17.36645699,-17.38710403,-66.14169312,-66.1649704,-66.15753937,-66.16407776,7076ff0054070994,7076ff00540709ba,7076ff00540709a1,7076ff00540709b9,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,7,7,7,7,Normal,430,Temperatura calida,Riesgo de mareos y dolores de cabeza,721.8,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,28.2,28,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba4500b,009ad009,25c92ca3-3a73-48bf-b879-0d0baa214701,2024-11-16T18:02:34.130+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,916400000,85,BX2dAQZzAh0DZxwBBGg4,86,FALSE,TRUE,5,-115,-121,-116,,au915_0,au915_0,au915_0,,AU915,AU915,AU915,,2024-11-16T18:02:06.007566204+00:00,2024-11-16T18:02:06.008140497+00:00,2024-11-16T18:02:06.004246950+00:00,,1415815372.130s,1415815372.130s,1415815372.130s,,2.5,-7.5,1,,PmYugw==,j/+19A==,h+HYzA==,,56072,16014,57667,,-66.15750122,-66.1640625,-66.14170837,,-17.36641884,-17.38711929,-17.3891964,,-66.15750122,-66.1640625,-66.14170837,,7076ff00540709a1,7076ff00540709b9,7076ff0054070994,,CRC_OK,CRC_OK,CRC_OK,,,,,,6,6,6,,Normal,413,Temperatura calida,Riesgo de mareos y dolores de cabeza,742.6,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,28.4,28,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba45011,0135f92a,2d4cc4fe-1f4e-4ea4-944c-386dc5d010e6,2024-11-16T18:04:03.657+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,916600000,85,BX2oAQZzIR0DZzMBBGg2,107,FALSE,TRUE,5,-119,-112,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-16T18:03:35.531674153+00:00,2024-11-16T18:03:35.532444765+00:00,,,1415815461.657s,1415815461.657s,,,-8,5.2,,,lVXFzA==,LKpLNA==,,,28302,36435,,,-66.16405487,-66.16498566,,,-17.38711929,-17.39981079,,,-66.16405487,-66.16498566,,,7076ff00540709b9,7076ff00540709ba,,,CRC_OK,CRC_OK,,,,,,,7,7,,,Normal,424,Riesgo de golpe de calor,Riesgo de mareos y dolores de cabeza,745.7,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,30.7,27,Humedad baja; puede causar sequedad en la piel y garganta,Calor intenso,,,,,,,,
673b35efe58a707f3ba4501f,019a6028,a0bb04b4-3987-4b61-8de6-5d9a2129cb19,2024-11-16T18:07:22.651+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,916600000,85,BX15AQZzHB0DZxoBBGg6,90,FALSE,TRUE,5,-111,,,,au915_0,,,,AU915,,,,2024-11-16T18:06:54.517377988+00:00,,,,1415815660.651s,,,,-1.8,,,,oTIxFA==,,,,47502,,,,-66.16407776,,,,-17.38711166,,,,-66.16407776,,,,7076ff00540709b9,,,,CRC_OK,,,,,,,,7,,,,Normal,377,Temperatura calida,Riesgo de mareos y dolores de cabeza,745.2,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,28.2,29,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba45032,0135f92a,329491d6-8cc9-480b-b5a0-26bc3905ac3c,2024-11-16T18:14:05.535+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,915200000,85,BX2lAQZzHx0DZyYBBGg7,108,FALSE,TRUE,5,-109,,,,au915_0,,,,AU915,,,,2024-11-16T18:13:37.401375842+00:00,,,,1415816063.535s,,,,7.8,,,,UIo5XA==,,,,56659,,,,-66.16497803,,,,-17.39980888,,,,-66.16497803,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,,,,,Normal,421,Temperatura calida,Riesgo de mareos y dolores de cabeza,745.5,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,29.4,29.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba45034,01f5c530,c5ec8e8a-ddfe-4570-b631-7c0a62a5dced,2024-11-16T18:15:42.143+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,916200000,85,BX2lAQZzMBwDZwMBBGg8,91,FALSE,TRUE,5,-99,-101,-109,-99,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-16T18:15:14.004425356+00:00,2024-11-16T18:15:14.001003476+00:00,2024-11-16T18:15:14.000517843+00:00,2024-11-16T18:15:14.002412626+00:00,1415816160.143s,1415816160.143s,1415816160.143s,1415816160.143s,9.5,4.2,6.2,7.8,vvfRpA==,ttnzfA==,VkxVhA==,bV5J2w==,40335,56900,59219,3849,-66.1640625,-66.14172363,-66.16500092,-66.15742493,-17.38710785,-17.38918304,-17.39985085,-17.36636734,-66.1640625,-66.14172363,-66.16500092,-66.15742493,7076ff00540709b9,7076ff0054070994,7076ff00540709ba,7076ff00540709a1,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,5,5,5,5,Normal,421,Temperatura calida,Riesgo de mareos y dolores de cabeza,721.6,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,25.9,30,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba4503c,009ad009,d3c5f8f7-6b7d-4206-99bd-132af73e2af4,2024-11-16T18:17:35.939+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,916000000,85,BX2dAQZzAR0DZxEBBGg7,87,FALSE,TRUE,5,-112,-121,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-16T18:17:07.798147242+00:00,2024-11-16T18:17:07.803315202+00:00,,,1415816273.939s,1415816273.939s,,,5.2,-7,,,vaJZBA==,xcA3TA==,,,62788,48271,,,-66.141716,-66.16407013,,,-17.38920021,-17.38710403,,,-66.141716,-66.16407013,,,7076ff0054070994,7076ff00540709b9,,,CRC_OK,CRC_OK,,,,,,,4,4,,,Normal,413,Temperatura calida,Riesgo de mareos y dolores de cabeza,742.5,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,27.3,29.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba45052,0135f92a,0a541d75-8079-4173-a844-aba89b944a66,2024-11-16T18:24:07.397+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,915400000,85,BX2oAQZzIR0DZxIBBGhC,109,FALSE,TRUE,5,-115,,,,au915_0,,,,AU915,,,,2024-11-16T18:23:39.257129956+00:00,,,,1415816665.397s,,,,0.5,,,,dGnnZA==,,,,12628,,,,-66.16497803,,,,-17.39982796,,,,-66.16497803,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,1,,,,Normal,424,Temperatura calida,Riesgo de mareos y dolores de cabeza,745.7,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,27.4,33,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba45060,01f5c530,e2fcb87d-2f06-4f89-a119-700c41681878,2024-11-16T18:30:43.980+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,915800000,85,BX2gAQZzLRwDZwEBBGhA,92,FALSE,TRUE,5,-99,-107,-107,-105,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-16T18:30:15.832472383+00:00,2024-11-16T18:30:15.827596025+00:00,2024-11-16T18:30:15.824395470+00:00,2024-11-16T18:30:15.823167055+00:00,1415817061.980s,1415817061.980s,1415817061.980s,1415817061.980s,9.8,7,7.2,9,9LjBNA==,jA1DJA==,Efpiwg==,ox85Aw==,11408,22868,49864,18185,-66.16407776,-66.16500092,-66.14167786,-66.15747833,-17.38711166,-17.39985466,-17.3891716,-17.36639786,-66.16407776,-66.16500092,-66.14167786,-66.15747833,7076ff00540709b9,7076ff00540709ba,7076ff0054070994,7076ff00540709a1,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,3,3,3,3,Normal,416,Temperatura calida,Riesgo de mareos y dolores de cabeza,721.3,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,25.7,32,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba4506c,0135f92a,f9ee4bdb-3fe7-44c6-8e52-60f4fbe723b2,2024-11-16T18:34:09.249+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,915200000,85,BX2xAQZzHx0DZwoBBGhF,110,FALSE,TRUE,5,-107,,,,au915_0,,,,AU915,,,,2024-11-16T18:33:41.090907868+00:00,,,,1415817267.249s,,,,8,,,,mElrDA==,,,,30036,,,,-66.16503143,,,,-17.39979935,,,,-66.16503143,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,,,,,Normal,433,Temperatura calida,Riesgo de mareos y dolores de cabeza,745.5,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,26.6,34.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba4507a,019a6028,66afda18-3af5-4801-ac89-f49ebadb0fdc,2024-11-16T18:37:26.250+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,915400000,85,BX16AQZzGh0DZwUBBGhB,92,FALSE,TRUE,5,-116,-111,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-16T18:36:58.089605103+00:00,2024-11-16T18:36:58.091018257+00:00,,,1415817464.250s,1415817464.250s,,,2,-4.8,,,DLLntA==,pAdoxA==,,,24208,37972,,,-66.16407013,-66.16503143,,,-17.38713264,-17.39978027,,,-66.16407013,-66.16503143,,,7076ff00540709b9,7076ff00540709ba,,,CRC_OK,CRC_OK,,,,,,,1,1,,,Normal,378,Temperatura calida,Riesgo de mareos y dolores de cabeza,745,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,26.1,32.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35efe58a707f3ba4508a,0135f92a,bc91bc9e-3949-433b-bafc-9b6ef6e59361,2024-11-16T18:44:11.099+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,916000000,85,BX2bAQZzHx0DZwABBGhI,111,FALSE,TRUE,5,-115,,,,au915_0,,,,AU915,,,,2024-11-16T18:43:42.937830136+00:00,,,,1415817869.099s,,,,3.8,,,,vCjsLA==,,,,53588,,,,-66.16506958,,,,-17.39974022,,,,-66.16506958,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,4,,,,Normal,411,Temperatura calida,Riesgo de mareos y dolores de cabeza,745.5,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,25.6,36,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
